Lunch with the Champ @gokhansaki!#glory #goldenglory #ufc #kickboxing #dutchkickboxing #mma #friends4ever @ Rotte… https://t.co/Q8y4xBTqKh 
Lunch with the Champ @gokhansaki!#glory #goldenglory #ufc #kickboxing #dutchkickboxing #mma #friends4ever @ Rotte… https://t.co/Q8y4xBTqKh 
Lunch with the Champ @gokhansaki!#glory #goldenglory #ufc #kickboxing #dutchkickboxing #mma #friends4ever @ Rotte… https://t.co/Q8y4xBTqKh 
