0
"['indian', 'traveller', 'also', 'avail', 'visa', 'validity', 'extension', 'free', 'cost', 'since', 'india', 'alongwith', 'pakistan', 'indo']"
"['traveldeeper', 'traveller', 'traveldiary', 'complain', 'never', 'solve', 'problem', 'stop', 'complain', 'take', 'actionyoutube']"
"['u', 'allow', 'fully', 'vaccinate', 'foreign', 'traveller', 'non', 'citizen', 'non', 'immigrant', 'to', 'enter', 'country', 'no']"
"['travelwithshahi', 'update', 'traveller', '14', 'day', 'travel', 'history', 'bangladesh', 'india', 'myanmar', 'nepal']"
"['chat', 'bookingcom', 's', 'ritu', 'mehrotra', 'hot', 'travel', 'trend', 'traveller', 'look', 'mobile', 'book']"
"['quarantine', 'measure', 'traveller', 'arrive', 'overseas', 'pandemic', 'covid19', 'mfa', 'srilanka']"
"['tuesday', 'earth', 'traverse', 'easily', 'night', 'night', 'traveller', 'know', 'this', 'amaze', 'nighttime']"
"['touch', 'yourself', 'traveller', 'atlanticocean', 'dominicanrepublic', 'summer', 'wanderlustxl', 'sunset', 'sky']"
"['book', 'standardise', 'top', 'hotel', 'use']"
"['get', 'ready', 'say', 'jambo', 'kenya', 'open', 'uk', 'traveller', 'time', 'witness', 'great']"
"['digital', 'gateway', 'new', 'normal', 'southafrican', 'traveller', 'say', 'benjamin', 'boesch', 'vfsglobal']"
"['discover', 'type', 'traveller']"
"['new', 'guideline', 'provide', 'protocol', 'comply', 'international', 'traveller', 'well', 'follow', 'b']"
"['traveller', 'covid', 'seafarer', 'india', 'worldshipping', 'maritime', 'shippingcompanies', 'world', 'travel', 'tourist']"
