0
"['love', 'living', 'london', 'trend', 'londonforyou', 'breakingnews', 'rentlondonflat']"
"['look', 'something', 'london', 'today', 'londonforyou', 'london', 'enthusiast', 'rentlondonflat']"
"['london', 'life', 'londonforyou', 'like', 'londra', 'rentlondonflat']"
"['we', 're', 'love', 'london', 'living', 'londonist', 'londonforyou', 'city', 'rentlondonflat']"
"['love', 'london', 'living', 'event', 'londonforyou', 'mydarlinglondon', 'rentlondonflat']"
"['it', 's', 'harry', 'potter', 'season', 'london', 'londoneye', 'londonblogger', 'londondiaries', 'londonforyou', 'londoncitylife']"
"['man', 'bore', 'london', 'bore', 'life', 'enjoy', 'londonforyou', 'breakingnews', 'rentlondonflat']"
"['handmade', 'bigben', 'clock', 'wood', 'tip', 'londonforyou', 'worldwideshipping']"
"['london', 'call', 'londonforyou', 'london', 'enthusiast', 'city', 'rentlondonflat']"
"['london', 'living', 'much', 'fun', 'londonforyou', 'breakingnews', 'thisislondon', 'rentlondonflat']"
"['thing', 'london', 'londonforyou', 'visitlondon', 'ilovelondon', 'rentlondonflat']"
"['london', 'life', 'londonforyou', 'london', 'city', 'photo', 'london4all', 'rentlondonflat']"
"['look', 'fun', 'london', 'secretlondon', 'londonist', 'londonforyou', 'rentlondonflat']"
"['lose', 'london', 'thisislondon', 'londonforyou', 'londra', 'rentlondonflat']"
"['london', 'living', 'much', 'fun', 'londonforyou', 'today', 'londonist', 'rentlondonflat']"
"['london', 'sin', 'city', 's', 'cold', 'empty', 'theweeknd', 'breakingnews', 'london', 'enthusiast', 'londonforyou', 'rentlondonflat']"
