0
"['abstracter', 'abomination', 'doommetal', 'sludgemetal', 'blackmetal', 'unitedstates']"
"['democrat', 'unveil', 'billionaire', 'tax', 'biden', 'plan', 'take', 'shape']"
"['usa', 'today']"
"['usa', 'today']"
"['police', 'identify', 'gunman', 'victim', 'id', 'd', 'boise', 'mall', 'shoot']"
"['war', 'happens', 'iran', 'attack', 'u', 'military', 'outpost', 'al', 'tanfi', 'breakingnews', 'iran', 'usmilitary', 'iranian', 'unitedstates']"
