0
"['new', 'gt', 'gt', 'shave', 'brussels', 'sprout', 'recipe']"
"['also', 'produce', 'number', 'glutenfree', 'amp', 'vegancakes', 'even', 'experiment', 'sugerfreecake', 'when', 'be']"
"['high', 'protein', 'blueberry', 'oatmeal', 'bake', 'recipe', 'healthy', 'low', 'calorie', 'protein', 'packed', 'breakfast', 'glutenfree']"
"['oldie', 'goodie', 'great', 'wolf', 'lodge', 'gluten', 'free', 'review', 'sandusky', 'ohio']"
"['blue', 'sky', 'purple', 'smoothie']"
"['aldiaustralia', 'i', 've', 'try', 'find', 'information', 'have', 'no', 'range', 'glutenfree', 'product', 'website', 'an']"
"['clubtraderjoes', 'trader', 'joe', 's', 'gluten', 'free', 'multigrain', 'bread', 'review']"
"['need', 'glutenfree', 'diet', 'like', 'house', 'wife', 'coeliacdisease', 'book', 'amazin']"
"['vegan', 'glutenfree', 'tempura', 'fry', 'curry', 'spice', 'bengali', 'style', 'vegetable', 'tempura']"
"['go', 'surf', 'active', 'beach', 'cali', 'california', 'celiac', 'cider', 'fitness', 'fruit', 'gf', 'glutenfree', 'happyplace']"
"['celiac', 'can', 't', 'keep', 'enjoy', 'gordon', 'ramsay', 'excellence', 'glutenfree', 'celiacdisease']"
"['blue', 'sky', 'purple', 'smoothie']"
"['comfort', 'food', 'season', 'mean', 'glutenfree', 'biscuit', 'must']"
"['always', 'yes', 'chocolate', 'chip', 'cooky', 'glutenfree', 'chocalatechipcookies', 'gfree', 'autumnvibes', 'autumndays']"
"['dinnerwithjulie', 'globeandmail', 'buy', '4', '7', 'bag', 'glutenfree', 'slice', 'bread', 'bagel', 'mostly', 'canyon', 'bakehouse', 'p']"
"['homemade', 'apple', 'cider', 'no', 'add', 'sugar', 'crockpot', 'stovetop']"
"['daughter', 'make', 'vegan', 'gluten', 'free', 'focaccia', 'bread', 'today', 'add', 'veggie', 'art', 'glutenfreebread', 'glutenfree']"
"['copperbranch', 'disappoint', 'vegan', 'veganfood', 'glutenfree', 'veganandglutenfree', 'yummy', 'meatlessmonday']"
"['lifestyle', 'modification', 'lowfodmap', 'glutenfree', 'keto', 'lowfat', 'physical', 'activity', 'sleep', 'hygiene', 'minimize', 'alcoh']"
"['i', 'm', 'nextdoorapp', 'search', 'texas', 'pecan', 'pie', 'recipe', 'neighbor', 'decide', 'share', 'glutenfree']"
"['pumpkin', 'cremebrulee', 'take', 'classic', 'cr', 'me', 'br', 'l', 'e', 'silky', 'smooth', 'naturally', 'glutenfree', 'you']"
