0
"['pepperoni', 'stick', 'stringy', 'cheese', 'dietfood']"
"['time', 'eat', 'dietfood', 'wait', 'steak', 'cook']"
"['new', 'podcast', 'why', 'diet', 'work', 'lose', 'weight', 'fast', 'spreaker', 'diet', 'dietalowcarb', 'dietfood', 'diet']"
"['somebody', 'crave', 'montrealsmokedmeat', 'dietfood']"
"['mayo', 'clinic', 'diet', 'lose', 'weight', 'fast', '2', 'week', 'fitoont']"
