0
"['summermemories', 'livemusic', 'pizza', 'elevatedtrain', 'firework', 'govballnyc', 'bigthiefmusic', 'and']"
"['summermemories', 'livemusic', 'jazz', 'violin', 'guitar', 'accordion', 'bottle', 'sancerre', 'windsor', 'terrace']"
"['summermemories', 'rooftop', 'music', 'bushwick', 'brooklyn', 'turk', 's', 'inn']"
