0
"['pemra', 'directs', 'satellite', 'channel', 'pakistan', 'refrain', 'air', 'caress', 'hug', 'scene', 'drama']"
"['sweet', 'memory', 'love', 'hug', 'sweethug', 'dolceabbraccio', 'line', 'tattooline', 'alwayswithme', 'carpus', 'ink', 'memory', 'onmyskin']"
"['think', 'hug', 'box', 'make', 'someone', 'special', 'smile']"
"['send', 'get', 'well', 'hug', 'get', 'well', 'soon', 'hug', 'box', 'make', 'someone', 'special', 'smile']"
"['jennekepenneke', 'know', 'hug']"
"['little', 'wooden', 'christmas', 'hug', 'token', 'send', 'someone']"
"['ironic', 'regulator', 'love', 'hug', 'place', 'urdu']"
"['could', 'merge', 'moment', 'final', 'part', 'hug']"
"['inktober', '22', 'open', 'body', 'language', 'inktober', 'inktober2021', 'inktoberprompts', 'open', 'powerstance', 'bodylanguage', 'hug']"
"['hug', 'box', '3', 'layer', 'sweet', 'amp', 'chocolate']"
"['cat', 'hug', 'therapy', 'logo']"
"['dentcoin', 'love', 'love', 'couple', 'couple', 'adorable', 'kiss', 'kiss', 'hug', 'hug', 'romance', 'heart', 'heart', 'forever']"
"['5min', '5minutes', 'mood', 'cuddle', 'cuddle', 'hug', 'hug', 'morningmotivation', 'morning', 'morningvibes']"
"['etch', 'hug', 'hug', 'illustration', 'illustrationartist', 'digitalart', 'cartoon', 'illustration', 'illust']"
"['appropriate', 'hug', 'shot', 'movie']"
"['reportpemra', 'nation', 'wait', 'crackdown', 'pemra', 'hug', 'enoughisenough']"
"['hug', 'kid', 'world']"
"['maybe', 'need', 'hug']"
"['abc', 'dog', 'receive', 'hug', 'time', 'woman', '5', 'year', 'lucky', 'dog']"
"['deserve', 'hug', '365newhugs', 'joytrain', 'joy', 'iam', 'hug', 'thinkbigsundaywithmarsha']"
"['lately', 'hug', 'need', 'hug']"
"['say', 'thank', 'hug', 'box', 'thank', 'theme', 'hug', 'box']"
"['make', 'someone', 'special', 'smile', 'hug', 'box', '6']"
"['deserve', 'hug', '365newhugs', 'joytrain', 'joy', 'iam', 'hug']"
"['anyone', 'need', 'hug', 'thuesday', 'even', 'i', 'get', 'one', 'spare', 'siberianjay', 'hug', 'naturephotography']"
"['hug', 'box', '3', 'layer', 'sweet', 'amp', 'chocolate']"
"['little', 'eye', 'bleach', 'quell', 'nastiness', 'interwebs', 'dog', 'rate', 'dogsoftwitter', 'love', 'comfort', 'hug']"
"['c43sarsalad', 'thank', 'hug']"
"['think', 'hug', 'box', 'make', 'someone', 'special', 'smile']"
