0
"['myfriend', 'ethfor', 'sale', '0', '2', 'eth', 'myfriend', 'friend', 'friend', 'friendship', 'friendswithbenefits', 'opensea', 'web3']"
"['peachtober21', 'myfriend', 'day', '24', 'bird']"
"['vote', 'wise', 'myfriend']"
"['kobe', 'friend', 'bekobe', 'myfriend', 'treasuremaker']"
"['naomieharris', 'buongiorno', 'myfriend', 'thespotlight', 'give', 'agency', 'detail', 'tavistock', 'wood', 'ignore', 'e']"
"['today', 's', 'good', 'mood', 'brought', 'by', 'coffee', 'thanks', 'coffee', 'myfriend']"
"['beg', 'end', 'pakiliglang', 'myqueen', 'myfriend', 'myenemy', 'mycritic', 'myonlylove', 'bay', 'laguna']"
"['let', 'bitch', 'bring', 'down', 'myfriend']"
"['maffy', 's', 'muscle', 'close', 'season', 'i', 'love', 'damianmaffei', 'mycrush', 'myfriend']"
"['friend', 'amp', 'path', 'me', 'myfriend', 'myfriends', 'our', 'path', 'friendship', 'friendsforever', 'friend', 'friendzone']"
"['burn', 'fry', 'patty', 'ramsay', 'mcdonalds', 'kitchen', 'myfriend']"
"['friend', 'sensansinsan', 'real', 'neat', 'artist', 'everyone', 'check', 'out', 'art', 'myfriend', 'artist', 'neat']"
