0
"['amkumar2007', 'thanks', 'uncle', 'know', 'make', 'happy', 'well', 'love']"
"['love', 'draw', 'piece', 'moon', 'luna', 'love', 'celestial', 'star', 'embrace', 'soul', 'digitaldrawing', 'tattoodesign']"
"['never', 'fall', 'person', 'don', 't', 'value', 'might', 'never', 'get', 'quote', 'dontfall', 'love', 'besmart', 'positivevibes', 'goodmorning']"
"['nintendo', 'bitch']"
"['may', 'find', 'true', 'love', 'happily', 'ever', 'without', 'sacrifice', 'courage', 'love', 'powerful']"
"['meet', 'theodore']"
"['crowdfunding', 'oculusquest2', 'business', 'community', 'invest', 'legacy', 'mum', 'love', 'amaze', 'virtualreality', 'marketing']"
"['amkumar2007', 'timesofindia', 'omg', 'end', 'love']"
"['um', 'think', 'can', 't', 'drink', 'cat', 's', 'lawn', 'he', 's', 'indefinitely', 'love']"
"['love', 'respect', 'other', 'love', 'hate', 'respect', 'hatespeech', 'love']"
"['really', 'nice', 'play', '90', 'playlist', 'music', 'love', 'happy']"
"['life', 'full', 'emotion', 'enjoy', 'it', 'jindgi', 'love', 'india']"
"['love', 'strength']"
"['android', 'phone', 'lose', 'access', 'microsoft', 'team', 'soon', 'review', 'geek']"
"['even', 'feel', 'unlovable', 'god', 'chooses', 'love', 'every', 'single', 'day', 'dailydevotional', 'lovedbygod']"
"['follow', 'u', 'daily', 'cricket', 'news', 'update', 'cricket', 'ipl', 'viratkohli', 'rohitsharma', 'msdhoni', 'india', 'icc', 'love']"
"['weightloss', 'love', 'reboot', 'rebootwithjoe', 'healthy', 'weightlossjourney', 'fitnessjourney', 'juicefasting', 'pcos', 'fast']"
"['love', 'siwon', 'much', 'hope', 'say', 'love', 'please']"
"['kind', 'today', 'happy', 'tuesday', 'kindness', 'selflove', 'happiness', 'kind', 'love', 'happy', 'life', 'bekind']"
"['around', 'hallows', 'eve', 'dedicate', 'poem', 'dad', 'hero', 'life', 'wisdom', 'love', 'blog', 'old', 'still', 'misse']"
"['connect', 'inktober2021', 'day', '26', 'inktober', 'inktoberprompts', 'inkdrawing', 'connection', 'love', 'date', 'draw']"
"['found', 'broken', 'heart', 'nature', 'love', 'nature', 'photography', 'walnut', 'brokenheart', 'beautifulpakistan']"
