0
"['2021', 'gooseisland', 'bourbon', 'county', 'lineup', 'beerchicago', 'craftbeer', 'drinklocalbeer', 'stout', 'drinklocal', 'podcast']"
"['beer', 'heart', 'require', 'entire', 'tallboy', 'tell', 'story', 'drinklocal', 'drinklocalbeer', 'obx']"
"['check', 'new', 'space', 'fattoadbrewing', 'pryor', 'drinklocal', 'drinklocalbeer', 'supportlocal', 'oklahoma']"
"['stop', '2sp', 'imperial', 'pumpkin', 'ale', '7', 'aston', 'pa', '7', '5', 'drinklocalbeer', 'desmonddining']"
"['what', 's', 'everyone', 'else', 'drinking', 'drinklocalbeer', 'whatyoudrinking']"
