0
"['ultraprocessed', 'food', 'consumption', 'diet', 'quality', 'european', 'child', 'adolescent', 'adult', 'result', 'th']"
"['shock', 'food', 'burn', 'belly', 'fat']"
"['eggplant', 'stuffed', 'curry', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['cinnamon', 'roll', 'monkey', 'bread', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['bacon', 's', 'more', 'krispy', 'treat', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['tater', 'tot', 'breakfast', 'casserole', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['halloween', 'hot', 'chocolate', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['rice', 'krispie', 'treat', 'monster', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['salt', 'chocolate', 'cake', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['pumpkin', 'waffle', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['witch', 'hat', 'cooky', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['apple', 'cobbler', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['rosemary', 'garlic', 'broil', 'lamb', 'chop', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['apple', 'crumble', 'tartlet', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['vanilla', 'bread', 'pudding', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['sweet', 'spicy', 'devil', 'sausage', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
"['salt', 'caramel', 'fondant', 'mango', 'vodapav', 'food', 'vodapavfood', 'foodie', 'food', 'foodie', 'foodlove', 'foodblog']"
