On a trip to London and trying to convince Mrs W that a trip to #nbastore is worth going out of our way for... #uknbafans back me up? 
On a trip to London and trying to convince Mrs W that a trip to #nbastore is worth going out of our way for... #uknbafans back me up? 
On a trip to London and trying to convince Mrs W that a trip to #nbastore is worth going out of our way for... #uknbafans back me up? 
On a trip to London and trying to convince Mrs W that a trip to #nbastore is worth going out of our way for... #uknbafans back me up? 
On a trip to London and trying to convince Mrs W that a trip to #nbastore is worth going out of our way for... #uknbafans back me up? 
