0
"['quetzal', 'colinegrofinca', 'verdeplata', 'cali', 'quetzal', 'aves', 'del', 'mundo', 'avescolombia', 'aves', 'bird', 'of', 'instagram']"
"['bolivian', 'cardinal', 'beautiful']"
