0
"['hey', 'work', 'u', 'first', 'give', 'u', 'back', 'money', 'dogwalker', 'dogwalking', 'dog', 'doggo', 'doggie']"
"['dogsoftwitter', 'doggirl', 'doggie']"
"['gon', 'na', 'play', 'doctor', 'halloween', 'woof', 'woof', 'cutedoggy', 'dogsofig', 'doggie', 'doglove', 'dogstagram', 'dogmodel', 'pom']"
"['protagonist', 'alphabet', 'earth', 'doggie', 'uvic', 'alphabet', 'earth', 'pmvo', '032']"
"['100', 'shibushiba', 'nft', 'shibu', 'shiba2nd', '3', '9', 'shibushiba', 'doggie', 'kawaii']"
"['i', 'm', 'old', 'enough', 'drive', 'mommy', 'dogstagram', 'dogoftheday', 'doglovers', 'dog', 'dog', 'doggie', 'doglife', 'dogsofinsta']"
"['scream', 'boy', 'doggie', 'fyp']"
