@divinci333 what is your taste in art? #Photography #nfts #paintingoftheday https://t.co/dPbLi9nPhz Lots to choose… https://t.co/KqgW0hx6wA 
Blue Angel in the tree topAcrylic on canvas 16” x 20”#dreampainting #paintingoftheday #artwork #acrylicpainting… https://t.co/JzaYFxcLkc 
The Dead Toreador by Edouard Manet (French) 1864 @ngadc #paintingoftheday https://t.co/KFd6KuuV82 
#paintingoftheday #painting I was working sketching out ways to draw the body and this pose piqued my interest and… https://t.co/O3r2No1JvR 
Still life painting studies. This time drawn by me #digitalart #digitaldrawing #paintingoftheday #digitalpainting https://t.co/Tf85pn05yW 
“First Lights” 35X45cm oil on board.#paintingoftheday #artgallery #onlineart https://t.co/BtndZLRdfr 
@divinci333 what is your taste in art? #Photography #nfts #paintingoftheday https://t.co/dPbLi9nPhz Lots to choose… https://t.co/KqgW0hx6wA 
Blue Angel in the tree topAcrylic on canvas 16” x 20”#dreampainting #paintingoftheday #artwork #acrylicpainting… https://t.co/JzaYFxcLkc 
The Dead Toreador by Edouard Manet (French) 1864 @ngadc #paintingoftheday https://t.co/KFd6KuuV82 
#paintingoftheday #painting I was working sketching out ways to draw the body and this pose piqued my interest and… https://t.co/O3r2No1JvR 
Still life painting studies. This time drawn by me #digitalart #digitaldrawing #paintingoftheday #digitalpainting https://t.co/Tf85pn05yW 
@divinci333 what is your taste in art? #Photography #nfts #paintingoftheday https://t.co/dPbLi9nPhz Lots to choose… https://t.co/KqgW0hx6wA 
Blue Angel in the tree topAcrylic on canvas 16” x 20”#dreampainting #paintingoftheday #artwork #acrylicpainting… https://t.co/JzaYFxcLkc 
The Dead Toreador by Edouard Manet (French) 1864 @ngadc #paintingoftheday https://t.co/KFd6KuuV82 
#paintingoftheday #painting I was working sketching out ways to draw the body and this pose piqued my interest and… https://t.co/O3r2No1JvR 
Still life painting studies. This time drawn by me #digitalart #digitaldrawing #paintingoftheday #digitalpainting https://t.co/Tf85pn05yW 
