0
"['qu', 'esperas', 'de', 'lakers', 'para', 'esta', 'temporada', 'nba', 'nbaplayers', 'nbainformation', 'nbaespa', 'a', 'nbabaloncesto']"
"['current', 'nba', 'basketball', 'playeris', 'business', 'kdtrey5', 'russwest44', 'kingjames', 'nbaplayers', 'business', 'nikebasketball']"
"['hoh', 'regresa', 'la', 'nba', 'con', 'ello', 'la', 'alegr', 'a', 'a', 'la', '1', '30', 'buck', 'netsa', 'la', '4', '00', 'warrior', 'lakers', 'nba', 'nbaplayers']"
"['leave', 'kyireivring', 'alone', 'rest', 'nbaplayers', 'aren', 't', 'vaccinateddidn', 't', 'lose', 'colinpowell', 'a']"
"['new', 'rucker', 'park', 'thenbpa', 'nba', 'nbaplayers', 'inmyhood', 'rucker', 'park', '155th', 'st']"
"['follow', 'sportzind', 'update', 'nbaplayer', 'nba', 'basketball', 'nbaplayers', 'nbabasketball', 'nbanews']"
