0
"['peak', 'flash', '3']"
"['2020', 'panini', 'prizm', 'dp', 'lamelo', 'ball', 'psa', '8', 'ballislife', 'basketball', 'basketballseason', 'basketballshoes', 'bball', 'bbb']"
"['2020', 'panini', 'prizm', 'dp', 'lamelo', 'ball', 'psa', '9', 'ballislife', 'basketball', 'basketballseason', 'basketballshoes', 'bball', 'bbb']"
"['peak', 'tony', 'parker', '1']"
