That's the pizza oven connected to the outside world! It's coming together. #pizzaoven #pizzaitaliana #pizzalovers https://t.co/xR7JyZrYiZ 
That's the pizza oven connected to the outside world! It's coming together. #pizzaoven #pizzaitaliana #pizzalovers https://t.co/xR7JyZrYiZ 
