0
"['laurence', 'fishburne', 'find', 'morpheus', 'recast', 'thematrix', 'thematrixmovie', 'matrix', 'redpill']"
"['vote', 'hillary', 'i', 'm', 'thankful', 'trump', 'won', 'walkaway', 'redpill', 'lgbt']"
"['itsdannytdj', 'lot', 'people', 'take', 'redpill', 'year', 'go', 'rabbit', 'hole', 'metaverse', 'arrive']"
"['propaganda', 'dax', 'wakeup', 'redpill', 'politics']"
"['rw', 'dissident', 'gf', 'doxes', 'you', 'actually', 'get', 'cucked', 'zog', 'redpill', 'hbd']"
"['redpill', 'reality', 'redpill', 'short', 'mgtow', 'kevinsamuels', 'ste']"
"['redpillvsbluepill', 'redpill', 'alphamale']"
"['redpill', 'progun']"
"['redpill', 'bluepill', 'purplepill', 'time', 'wake']"
['redpill']
"['systemic', 'organization', 'hatred', 'redpill', 'abezucca', 'pillsbury', 'slatestarcodex']"
"['carolinecoramuk', 'redpill']"
"['redpill', 'reality', 'redpill', 'short', 'mgtow', 'kevinsamuels', 'ste']"
"['tomasperlazza', 'florcita', 'nu', 'e', 'investigar', 'todo', 'acerca', 'del', 'mgtow', 'redpill', 'blackknight', 'volves', 'mass']"
"['celticnotorious', 'people', 'want', 'free', 'redpill']"
"['rep', 'byron', 'donalds', 'colin', 'powell', 'inspire', 'vision', 'great', 'america']"
"['voglio', 'che', 'le', 'vrenzole', 'abortiscano', 'sempre', 'vrenzole', 'napoli', 'redpill', 'incel', 'incelitalia']"
"['welkom', 'de', 'matrix', 'bluepill', 'redpill']"
"['redpill', 'thestorm']"
"['redpill', 'meet', 'crypto']"
"['main', 'course', 'black', 'man', 'hatred']"
"['cnn', 'thanks', 'i', 'll', 'take', 'sanity', 'new', 'blue', 'political', 'religion', 'redpill', 'team', 'youngkin']"
"['jmonthemic', 'jemelehill', 'hope', 'realize', 'help', 'move', 'new', 'dude', 'replacement', 'don', 't', 'love', 'next', 'one', 'redpill']"
"['redpill', 'trump']"
"['yet', 'another', 'conspiracy', 'theorist', 'holdtheline', 'riseupaustralia', 'redpill']"
['redpill']
"['redpill', 'buildbackbetter']"
"['take', 'red', 'pill', 'redpill']"
