0
"['c', 'chris10', 'crimesagainsthumanity', 'crimesagainstchildren', 'trudeaumustgo', 'maga', 'ticktock', 'kag', 'covid19', 'next', 'ge']"
"['uspoli', 'covid19', 'gop', 'garble', 'patbagley']"
"['uspoli', 'covid19', 'delta', 'strong', 'billdaytoons']"
"['uspoli', 'covid19', 'vaccine', 'arizona', 'ducey', 'doozy', 'dwfitzsimmons']"
"['uspoli', 'andrewcuomo', 'question', 'adamzyglis']"
"['uspoli', 'covid19', 'maga', 'stomp', 'billbramhall']"
"['uspoli', 'election', 'voting', 'v', 'finance', 'wuerker']"
"['uspoli', 'medium', 'confirmation', 'bias', 'wuerker']"
"['uspoli', 'presidentbiden', 'caught', 'halltoons']"
"['trump', 'republican', 'maga', 'conservative', 'donaldtrump', 'usa', 'politics', 'democrat', 'america', 'kag', 'makeamericagreatagain']"
"['insomniakin1', 'trump2020', 'maga', 'trump', 'trumptrain', 'republican', 'kag', 'makeamericagreatagain', 'conservative', 'maga2020']"
"['felecia94349072', 'covid19', 'novaccinepassports', 'novaccinemandates', 'covid19vaccines', 'maga', 'kag', 'trump', 'wokeaf']"
"['floydmayweather', 'wokeaf', 'kagright', 'brother', 'people', 'want', '2', 'murder', 'unever', 'give', 'u', 'choiceunless', '2', 'choo']"
"['maga', 'foxnews', 'foxnews', 'kag', 'maga2024']"
"['uspoli', 'covid19', 'assistance', 'addle', 'marshallramsey']"
"['uspoli', 'woman', 'generational', 'gesture', 'halltoons']"
"['speaks', 'obvious', 'truth', 'covid19', 'coronavirus', 'vaccine', 'vaccinepassport', 'maga', 'kag']"
"['uspoli', 'covid19', 'cdc', 'mask', 'vaccine', 'dead', 'serious', 'kevinsiers']"
"['uspoli', 'abuse', 'nygovcuomo', 'book', 'deal', 'adamzyglis']"
"['uspoli', 'ipcc', 'climatebreakdown', 'mistaken', 'moonscape', 'christophweyant']"
"['uspoli', 'mikepompeo', '5800', 'piss', 'edwexler']"
"['uspoli', 'covid19', 'religion', 'fl', 'deathdesantis', 'govrondesantis', 'four', 'horseman', 'bennettcartoons']"
"['uspoli', 'maga', 'd', 'jessica', 'trump', 'crime', 'family', 'expose', 'via', 'otiose94']"
"['uspoli', 'covid19', 'vaccine', 'quid', 'pro', 'quo', 'mariankamensky1']"
"['uspoli', 'nazi', 'mike', 'lindell', 'via', 'otiose94']"
"['uspoli', 'covid19', 'fl', 'deathdesantis', 'govrondesantis', 'billboard', 'via', 'otiose94']"
"['uspoli', 'six', 'month', 'old', 'baby', 'amp', 'covid19', 'via', 'otiose94']"
"['uspoli', 'florida', 'deadly', 'covid19', 'govrondesantis', 'halltoons']"
