0
"['redfin', 'report', 'fast', 'sale', 'increasingly', 'common', 'fall']"
"['redfin', 'report', 'fast', 'sale', 'increasingly', 'common', 'fall']"
"['wait', 'buy', 'home', 'may', 'best', 'idea', 'current', 'market', 'realestate', 'realestatebrokers', 'realtor']"
